age,gender,city,interest_category,media_spend,impressions,click_through_rate,view_time,ad_creativity_score,brand_familiarity,purchase_intent,ad_performance
18,Other,Bengaluru,Food,536698,851594,4.469123521845381,6.084961812579255,8.536891039589808,3.419316719226856,5.221226637627067,Medium
44,Male,Bengaluru,Finance,684152,769472,1.9782912844982674,4.8063878182051605,4.973915673468484,6.380436783760375,2.8355114926801095,Low
35,Female,Delhi,Travel,361182,837970,0.22693643689251158,2.956587671519875,4.807144007117536,5.266788349307568,3.2176101158106114,Low
48,Female,Ahmedabad,Automobile,541979,681327,1.4589807696410118,5.571723803452795,7.6940332352240715,3.9749859341992644,2.078480680727643,Low
37,Other,Delhi,Automobile,522468,921164,1.848859842912894,5.501583400852173,9.089304471133012,7.7035187412984385,6.6166197810510585,Medium
35,Male,Chennai,Automobile,461383,1220953,4.261904273994222,5.440759841528594,6.9034710311402065,5.379415415747589,4.441435718592972,Medium
53,Female,Kolkata,Finance,428827,1081023,2.71664913945248,4.706420697896695,9.782775373332315,1.8045962775284463,2.2653498029150416,Low
38,Female,Pune,Travel,566908,918779,3.8230434039684615,5.601068855090068,6.059834923038746,9.295573886102659,6.58864399825106,Medium
53,Female,Mumbai,Food,500763,1295899,0.6672939589720281,2.9659340930902918,5.154243475796646,4.830615700835983,2.4317268910235117,Low
26,Other,Pune,Entertainment,414034,1220025,1.0883409121104894,3.843293484816332,5.72438037405582,3.55337439064117,2.509759707612546,Low
27,Other,Chennai,Fashion,470004,925350,3.9014894774496955,2.476032092580536,4.812374315892034,6.724025620035705,2.064688900034443,Medium
46,Male,Hyderabad,Finance,765220,1097336,1.79310410119264,4.535303181563946,8.632934760167164,8.424965284633345,5.244673789970548,Medium
25,Other,Ahmedabad,Entertainment,402676,1167898,1.5464748337816454,3.180349497449638,4.293292004329076,3.784328058336872,2.8540664638200615,Low
22,Female,Hyderabad,Entertainment,559721,951628,1.9701920223713536,3.1531756745344315,5.033344124474652,2.679066798879516,3.0598040256157404,Low
51,Other,Mumbai,Food,379166,1109264,2.0097438380063535,4.399028438773179,6.645241270004648,3.282269053197504,2.3992045688317485,Low
42,Female,Hyderabad,Technology,577520,1104634,3.0118803646251133,3.898965648710071,1.8420082994293812,1.9557906904118882,-0.24717267927250242,Low
47,Female,Chennai,Entertainment,642352,738253,2.8913770311486444,3.454889605670916,4.255144910311584,8.269807960593681,4.951439101319517,Medium
48,Other,Pune,Healthcare,436397,1132140,2.5066023498718613,1.889851881730746,8.576491050634708,5.779656735129718,3.7613465020314663,Medium
53,Female,Hyderabad,Fashion,424390,993512,1.254348291928441,4.218220853273459,5.366290103063991,8.175839809177784,5.190213099240592,Medium
18,Female,Bengaluru,Finance,424900,1018236,3.338334860392966,4.693522737490687,3.5195891780799426,4.343043466443742,3.925746253823164,Low
22,Other,Kolkata,Entertainment,502247,907108,3.451781417995708,4.304168188615004,8.511585075973834,8.729403874416601,5.8920465412472005,Medium
19,Female,Bengaluru,Automobile,523290,803860,4.138469422756279,4.52289647598876,5.432830716338288,8.058216457164672,5.220047756311429,Low
25,Female,Bengaluru,Technology,683121,653189,2.0997690266150904,2.9686481155630196,4.559689003702463,6.77779712672989,3.127318834873143,Low
22,Male,Delhi,Food,487960,1028753,4.639810301915211,4.251050793734249,3.5611111266235933,9.755167812027521,4.453922180011185,Low
23,Female,Mumbai,Technology,496475,820820,2.8393456860615385,5.128988431292352,7.3257745616968615,2.818128027433923,5.011805215247475,Medium
19,Female,Delhi,Fashion,605935,965565,1.1604052667437943,3.36732046808541,7.536900126662436,3.03310394233173,4.160058189572341,Low
58,Female,Chennai,Healthcare,645338,1170935,0.5962017786017153,3.882390940325066,8.494334802706838,8.779004017743246,7.049936994585148,Medium
59,Male,Ahmedabad,Food,446680,975818,1.9720112720568546,4.335280461528968,9.332656722086345,6.722490464021993,5.1890137876148,Medium
25,Female,Delhi,Food,503534,989667,1.581613868010143,3.654361554646159,4.5095603984010095,8.316663196435703,4.186389365721505,Medium
28,Female,Bengaluru,Entertainment,551066,1053233,2.320098262037149,3.190198182830699,4.925624780611596,3.246380614004009,4.172553981509827,Low
56,Female,Chennai,Entertainment,526543,1001478,1.8180754325723587,5.76015583375156,6.890261710767624,8.092111957779542,5.545581219872436,Medium
47,Female,Delhi,Technology,537067,879018,2.9178063983583247,4.387318826181233,8.94459175625466,8.323991656815608,5.291874811006223,Medium
30,Other,Ahmedabad,Entertainment,536000,934014,2.42832614821754,1.448582595706116,3.183792786019568,3.376914083666131,2.340224509893932,Low
31,Male,Delhi,Healthcare,402711,1215628,0.4129202425938082,5.533643296846676,4.502090664328962,8.585814317496926,4.698279593032608,Medium
55,Male,Chennai,Food,466759,404365,3.0343856348589235,6.7422263197886565,2.2727078180915066,8.636639933459513,2.783575813132487,Low
48,Male,Pune,Finance,390616,925870,4.828228197260661,3.1198113024035727,7.883527564556269,3.7016405233011946,3.52314069909555,Low
39,Other,Delhi,Automobile,408740,1151896,4.6905964940883935,2.884472492801398,2.16741823583906,1.2771452933635214,1.266396744718264,Low
35,Male,Chennai,Food,422215,1495103,1.1575342358479255,4.745098228395499,9.671247731466774,2.9120816135934633,3.02491300178208,Low
55,Female,Chennai,Fashion,618974,798239,1.706585162482791,4.855942077876789,1.5970781348411234,4.4814224708710375,1.2039539396660053,Low
50,Female,Delhi,Automobile,482570,1085098,4.816830812023278,2.3723163342383202,3.7837909727873673,5.705874014404298,3.8518216385466193,Low
38,Other,Ahmedabad,Food,755592,1514603,3.7862868218068364,5.144793479153765,3.2930047558243283,2.419939459944268,-0.131986432086733,Low
44,Male,Pune,Fashion,457866,723489,2.885485151291197,4.219356593043818,2.1880626872776636,3.050365715481516,2.190210263703241,Low
18,Other,Ahmedabad,Fashion,482903,1201575,2.521176538759135,4.1789901763296635,6.996553891971561,1.4206335733610058,4.199676681001289,Medium
40,Male,Bengaluru,Healthcare,485641,989994,4.379199605173309,5.264446598275303,9.97217181837326,2.196877408928204,2.6219022740550813,Low
42,Other,Bengaluru,Technology,438885,936955,4.7352408756831545,4.312942140417252,5.798851546032352,1.6745941754617002,1.9625813297184034,Low
25,Other,Pune,Automobile,367577,967757,1.2971284887402281,2.6147209563349856,5.784291091421434,1.3515318807779761,1.784888768126494,Low
31,Female,Pune,Entertainment,592700,870287,0.5252781637426063,3.9671700901356646,1.728127032852567,3.8980998044831545,0.6072851799802113,Low
44,Other,Bengaluru,Food,536440,1040078,3.36558637244043,3.71339125333673,8.908623739646597,3.7537283887043955,5.816972147212591,Medium
50,Other,Bengaluru,Automobile,366611,900813,0.9063839639842048,4.2888267873210815,5.492519569273319,2.7514408790420464,2.5109649417882696,Low
57,Female,Pune,Food,592585,1156880,3.5274086782081473,4.065590349712893,1.9881659101156708,2.777050603136449,1.6160843660671809,Low
21,Other,Delhi,Technology,520133,1191942,2.5811710432580806,3.8515580580606685,3.7934097322851787,7.300050854797808,5.479643956303606,Low
26,Female,Hyderabad,Travel,580830,913020,4.89705162320861,3.6697219299766735,4.366753732560063,5.757699357741532,4.0240741738990895,Low
35,Other,Chennai,Healthcare,501515,1190670,3.3626784707593864,4.97007963445594,9.379069500256607,7.33885067126201,3.6735776393505453,Low
28,Female,Ahmedabad,Automobile,466587,1126589,0.22281804924414264,3.407258928194156,4.766108998885463,3.1222291780896585,4.381155652838567,Low
43,Male,Chennai,Automobile,533983,1246069,2.570292128459021,7.042450228474861,2.8398256762239744,4.157259505330687,3.6144779727754734,Low
38,Male,Pune,Technology,495655,1003796,4.708812405626012,4.03408353333248,4.305514668366676,4.322985754280452,2.6405264774548676,Low
59,Female,Bengaluru,Fashion,594741,1232790,2.6524209350256696,4.708294029856174,6.232581075301364,3.268703756910643,2.308433454534748,Low
59,Female,Delhi,Food,453760,863114,0.8868422279514188,2.9750860096811174,5.877455234235434,8.860469645791976,4.755962315118572,Medium
50,Female,Hyderabad,Technology,207396,922282,2.73545681332821,3.892809341947505,5.105189516044744,7.347616382675276,2.1867619764634023,Low
37,Other,Mumbai,Technology,607430,812795,1.7663816324620434,4.274968787768975,2.1707994656207523,4.24366727794936,4.328164281901767,Low
52,Male,Ahmedabad,Technology,446262,718559,1.6402886464974182,3.1682073330243057,8.396851220791737,7.517953012108778,5.411583946199827,Low
43,Female,Hyderabad,Entertainment,519539,690346,4.136442451602579,3.575913697360611,6.902699302601939,1.8759323126938254,2.5001698300325836,Low
48,Other,Ahmedabad,Entertainment,540618,965148,0.7961187826545304,4.62084958514732,3.608965658819245,2.330740308189207,2.718465924141329,Low
50,Male,Ahmedabad,Technology,506882,1157382,0.22294416903804654,6.763810060272558,6.103639191686589,5.202655082986813,4.938982699371163,Medium
47,Female,Hyderabad,Healthcare,460605,949294,1.0337408295402746,4.259932654090767,3.442500164076286,2.371896671819143,2.0340856791715,Low
20,Other,Mumbai,Entertainment,594521,902026,3.1115106468453027,5.00566895768633,4.453160309399787,8.875083773255447,3.0501588457722835,Low
58,Female,Delhi,Automobile,684134,1183567,3.3863432408044782,1.107484778417886,1.3243246119396335,7.4007184390490375,2.531323940189962,Low
26,Male,Ahmedabad,Fashion,404964,840755,3.6451031136698466,2.823757035981779,5.417348174550399,6.269076896647625,4.067290155328254,Medium
55,Other,Hyderabad,Automobile,355382,702805,2.6311521340624853,3.2795569120485113,6.004247344883497,9.929691940502671,4.01809134117978,Low
48,Male,Delhi,Travel,718771,708820,1.8171751233435076,6.435953239193955,1.4749856948408402,2.188437855214013,0.9465263488698044,Medium
38,Male,Kolkata,Automobile,404937,938637,4.837460472373388,3.6308010180505508,6.516136033066967,9.303823621489334,4.113387119930485,Low
42,Female,Delhi,Finance,487550,1355096,1.4037764318154555,3.655775914705504,9.830769407440151,7.058172194876595,5.979159370148,Medium
38,Other,Pune,Technology,485217,801353,4.463090437457223,4.631004424986399,6.871392162858158,7.872836414723418,3.981548965986651,Low
23,Female,Bengaluru,Healthcare,578639,1008632,4.117385052534986,4.951006734145535,6.932370018931757,3.5821906225839184,3.6065318744216524,Low
31,Female,Delhi,Automobile,571673,1118327,4.3654015586418655,2.4909891058510727,6.534384907466018,6.499248326739479,3.610249236711811,Low
42,Female,Pune,Technology,520637,828329,4.290279821177125,4.589260425856267,8.529736055663887,1.5577784420673721,5.3532859353712325,Medium
41,Other,Chennai,Travel,511813,1108920,4.85059132093624,2.1928632357175752,5.352799222061001,1.1696809417438914,2.4536238756704076,Low
25,Male,Hyderabad,Entertainment,589689,1041631,1.0930773203741737,5.668036582858889,1.7932897807245705,8.82867083309712,2.3938302077683202,Low
55,Other,Chennai,Travel,423793,1176210,3.5094109423100175,5.179854499429737,1.0631181059364458,5.505729427539142,0.2738985759749917,Low
50,Male,Hyderabad,Entertainment,615807,976859,4.448316654287765,4.252268679324287,2.699442019128063,9.479557824083056,5.1899585559391195,Medium
29,Male,Pune,Finance,548688,1305167,0.6808479939115664,3.8296435299174227,3.6830772647136403,2.5522973174973513,2.38070271839028,Low
28,Other,Kolkata,Food,625406,910609,3.8091201390079874,3.987184826408115,7.514531782204942,4.326296519743691,2.8605591093916907,Low
59,Male,Hyderabad,Technology,499074,727909,4.6367383965857965,4.250169720874983,5.329671025251349,9.943513095939752,4.915341565059013,Medium
56,Male,Pune,Automobile,448253,731852,3.8461427177155887,4.425380015605991,9.67487125929574,6.774559025775301,4.53577727721956,Low
41,Other,Pune,Travel,391259,842229,1.1116979804745803,3.8157650707824255,4.375889938135728,2.189639108769512,1.4955566012238821,Low
51,Male,Kolkata,Entertainment,631925,949014,1.160404794269153,3.5528180403953855,4.3537367869307495,4.271637765940605,4.300583770168977,Low
48,Male,Chennai,Finance,556849,907115,4.0191740552033615,3.7165909685085574,5.478240724419258,8.49390803812268,4.626228715554835,Low
20,Male,Chennai,Finance,383664,1089913,1.5118018702500935,3.525217150925359,5.6560197344186935,3.2033276801345214,2.6237216854168572,Low
39,Female,Delhi,Technology,485676,722131,0.9296846232083933,3.452617768282475,9.28163052002237,4.991148865379157,5.1521145171039695,Low
48,Other,Mumbai,Entertainment,406600,1033179,3.917412740717533,7.11808434599999,5.869289842423361,8.335608808528292,4.8301480370721785,Medium
18,Male,Ahmedabad,Technology,441914,1150003,2.634021471230417,3.9107743240330333,8.09827810710767,8.507704509280362,7.123976637041674,Medium
56,Male,Chennai,Travel,582523,1026207,3.3115544962839927,4.9048991175354715,2.862226643171181,6.233385488337944,1.460598845131964,Low
56,Male,Pune,Entertainment,481351,1286563,4.318871140806628,1.2926276296626482,6.4541484249607235,5.117606806467154,3.1969837496628237,Low
41,Female,Pune,Healthcare,723448,949640,3.2031827006609648,4.5147056700891905,8.264416910267508,9.24120486941953,5.360455750851357,Low
44,Female,Hyderabad,Technology,642608,838132,2.7885073886293172,4.485447309119763,8.418896765851118,3.757553557446601,2.988199869656467,Low
24,Female,Hyderabad,Travel,507283,941993,2.210839955880311,3.867321762039167,3.134892494248692,7.98716457735531,3.6814577775129558,Low
41,Other,Kolkata,Technology,462040,1137018,0.2865979142015858,4.3485414490649,8.311835608739768,4.891571796694535,4.253677622868809,Low
58,Male,Kolkata,Food,536504,969801,4.854940221560442,4.757336011007465,2.662408210053884,9.966209358695306,4.657781635881384,Medium
32,Female,Bengaluru,Automobile,476865,1262035,2.5726795797119046,4.333545335541027,3.013319569463266,9.803882725363632,4.553367792610807,Low
39,Female,Kolkata,Healthcare,404858,1109358,3.524944835758475,4.4121066453353315,6.577779433015981,7.716226165023221,4.168106736476767,Low
23,Female,Hyderabad,Technology,582336,1412515,3.8394331513923365,3.5712155302078843,4.1315474875105025,8.743014425615083,4.626543098175218,Medium
19,Female,Pune,Travel,527560,772191,2.730769220481289,3.5548463355993083,4.625207804984663,2.147726941084309,0.6398164384873977,Low
18,Other,Pune,Automobile,471516,1129141,1.4890889309201405,4.839941243242458,3.361875909095691,5.335192580676988,3.43991224691752,Low
55,Other,Hyderabad,Entertainment,563170,1098569,0.645004210486257,3.8541918417094503,9.077071705734644,2.2497426858087644,4.936650092896258,Medium
30,Other,Pune,Technology,431829,734350,0.5285844189362177,4.305382863800181,1.0070020871187577,8.160196735187416,1.067894520728431,Low
55,Female,Chennai,Automobile,548928,686670,2.5674067358623764,5.080525958993669,6.783374696106421,8.342042325640524,5.825173523764749,Medium
54,Other,Pune,Food,572667,1072775,3.879248466057729,3.517338052155998,7.868696288824507,3.7693314579660067,3.6283861444502055,Low
46,Male,Chennai,Travel,609196,1093549,2.4611613896370974,4.287142599239193,8.15581554444734,8.316105550682485,4.521199408003234,Low
40,Other,Kolkata,Food,621127,846391,1.5836371547001826,5.502255619160665,4.8374313138038465,3.696722391316085,2.3702323261402882,Low
42,Other,Hyderabad,Finance,425622,936887,0.629644659522486,3.472953890173713,4.615648725201669,8.490031064069404,5.5407329644259375,Low
19,Male,Delhi,Automobile,347925,1064076,3.5343575863129555,3.833836163257417,7.637809241031944,3.433617441735215,5.057814572269956,Medium
20,Male,Mumbai,Food,474744,867571,3.2893426022526775,3.228787335479679,8.301137596626537,5.077036033836658,5.61729334187502,Low
42,Male,Delhi,Technology,587945,1310465,2.766915723032623,4.7884133978119765,4.611082436548928,5.029936809106097,2.9410567960548137,Low
19,Female,Hyderabad,Entertainment,517565,1129718,4.0682173052158515,3.9119588869794466,6.16974684059198,2.3746997366709044,2.7030510772230434,Low
44,Female,Delhi,Finance,664350,977924,1.9417588271662685,4.230905017667811,2.7779982722099255,4.588387160797544,2.54946860943964,Low
29,Female,Pune,Entertainment,624452,1288389,1.3002171433398069,3.0171592221421046,1.1414269652994005,1.9356985468387615,1.171222638985749,Low
32,Male,Hyderabad,Food,610694,1415607,3.9157948562523788,4.502869543616895,3.040587527400565,3.258938763103786,1.692240031872544,Low
26,Female,Hyderabad,Food,589482,944376,4.392920053230617,3.1774271871775657,9.846170874064386,2.6273351822924256,4.072569310963171,Low
20,Other,Chennai,Entertainment,380860,1004333,1.6205704038015458,3.557658460587745,9.149821498245908,9.764073311345538,5.5940242756257845,Medium
20,Other,Ahmedabad,Entertainment,415013,1417462,3.789865984291573,3.8504076755505534,8.436220592499879,7.395670918955914,6.148524293739394,Medium
49,Male,Hyderabad,Fashion,633838,999138,0.8041549468806664,4.550191576108456,5.44986246372834,2.3802400853696297,2.9610251190624783,Low
26,Male,Kolkata,Entertainment,465403,1041834,4.690842833084583,5.121642403878949,7.559248028237377,8.213351170782095,6.158032333853046,Medium
58,Other,Ahmedabad,Automobile,634815,820993,3.144670884467999,2.518951588568389,5.656161410748343,2.5995288903017757,0.9505313261810469,Low
31,Male,Hyderabad,Healthcare,434498,971060,2.181260951562421,3.5261604920946636,8.836424185285843,6.108511543705739,4.8226171415271875,Medium
23,Other,Bengaluru,Healthcare,361801,811622,4.758892530241765,1.6907502571821413,6.749869645766263,2.255379780664856,2.0388888906917497,Low
36,Other,Bengaluru,Healthcare,461507,1125875,4.05967048097989,5.200075512959322,2.8056502166704473,4.7332252592336435,1.3614836284719671,Low
27,Male,Pune,Healthcare,508349,858551,0.6197425449865698,5.451034056447741,1.0742146143805542,3.2552753456186823,2.1494748680076037,Low
55,Female,Hyderabad,Entertainment,513140,956491,4.056796130568176,1.7960460566779584,6.200183467726607,2.1335259786122522,3.5448639565968305,Low
42,Female,Pune,Entertainment,419065,567337,0.8443213048515925,4.007816238644583,1.8845524375919918,4.859131899538285,1.8061186333291348,Low
57,Other,Pune,Travel,503767,931010,3.3256930974598005,2.7187292772644795,3.341510159381775,1.085375655674865,2.3561910359697236,Low
39,Male,Kolkata,Technology,513478,1457449,0.6457411698462538,5.783276836873087,3.0826545879881673,4.298687500469642,-0.01326297633132345,Low
44,Female,Kolkata,Healthcare,652300,1027920,4.150340422593457,3.7676281707614008,8.127967303923825,9.687923112226947,3.854702941511254,Medium
32,Female,Chennai,Technology,550918,1105800,0.6677556990109558,3.817128216189791,2.02886340726724,8.203150162752397,2.5856241486300457,Low
50,Male,Hyderabad,Travel,488378,802557,1.1630899011061229,3.929853733362788,5.734840956136955,3.679056759604239,2.5730365881231076,Low
31,Female,Pune,Food,495432,827660,3.0099367267288923,4.731338914458767,4.627556222681907,4.960378584729085,4.086063170080557,Medium
36,Female,Ahmedabad,Technology,463525,767873,4.312158819953567,3.9079796228818493,4.7626929504276845,6.203058610407641,4.304511202444515,Low
43,Female,Ahmedabad,Technology,480110,1096658,0.20273477216127153,3.7124082210177,1.4179182363796974,7.997356013371597,2.591087055034925,Low
18,Female,Kolkata,Healthcare,590920,1131631,3.2757374395944634,2.9837163896203256,2.4567024923124743,2.5122417755131323,2.3958444990809493,Low
42,Female,Ahmedabad,Technology,651468,761423,0.3798080286199664,4.5222651890237575,5.710192394408175,1.7241761197676067,2.6106399942702514,Low
47,Female,Chennai,Entertainment,669264,1262430,1.702912302479842,3.5861459544706813,8.131793546009394,5.843957704589673,4.727048826208335,Medium
59,Other,Delhi,Fashion,444616,1093613,3.0226962874083756,4.8064014576596605,6.537663971294956,9.232707206027097,4.796343496513874,Low
25,Female,Delhi,Finance,427320,1489841,3.471529535602141,5.662910298552125,5.309227539959755,4.0741886910904785,1.5964248089274742,Low
54,Male,Mumbai,Entertainment,435470,1274938,2.2258978379847894,3.7797924327569468,4.1482616231454195,3.937607163742741,2.7515162498037613,Low
49,Female,Hyderabad,Finance,367591,1078147,1.1809623788752521,1.7958867421034581,6.455832606587678,5.11940823574883,3.743766513330871,Low
37,Female,Kolkata,Healthcare,479796,899727,3.7238297159962257,3.009337418377538,5.761917456106824,9.358510652850942,5.7806160972677905,Medium
58,Other,Kolkata,Finance,608868,948282,2.691871507882398,3.717301594111445,2.8745326426416806,6.885267006322331,4.610943812805287,Low
18,Other,Pune,Finance,447420,779751,2.9926034822965897,2.0380171245180243,9.044872765583131,6.923166489483532,4.543287375190488,Medium
22,Male,Pune,Entertainment,465833,980045,3.9982178339143504,5.479626210452445,4.335919875821409,7.712320047526025,3.6171018516310958,Low
59,Other,Mumbai,Automobile,572483,1051069,2.051152952870082,3.0276591380484748,9.573950851647238,6.997819929274078,6.772906260026817,Medium
33,Female,Delhi,Technology,523323,1357741,2.3020055189887354,3.0964370532359617,8.066988191073229,2.5169607116754955,3.646059835292753,Low
23,Female,Mumbai,Travel,532656,1329411,3.6472982085100516,5.341032601632269,2.858625315505037,1.2023688548269664,0.8487484327556559,Low
48,Male,Hyderabad,Entertainment,462828,943791,0.5947773673826168,2.8856586149239023,9.071847319140756,4.543236559948728,3.674198660808522,Low
27,Other,Delhi,Healthcare,382329,1066258,1.6757030630082663,4.965041121610152,8.626532461170001,7.554861307708226,4.5228457651935585,Medium
47,Male,Delhi,Fashion,337230,990694,0.5476664248298724,4.615941145064514,4.204686702230111,8.899190378640451,2.678069734687928,Low
29,Other,Delhi,Entertainment,338687,1096668,2.7704252425031206,6.164305386097727,4.358908182085918,7.3959032513729195,4.663612545559527,Low
25,Other,Pune,Food,489284,621645,1.3753446250026355,5.244445964694145,2.791388556193642,9.385987774010704,5.12613783573262,Low
31,Male,Pune,Healthcare,466105,1274488,1.8629230283113354,4.558631974560901,3.0386053541451483,6.822720652071208,3.515382837124104,Low
44,Female,Ahmedabad,Entertainment,561733,606360,2.8476007694171153,4.705330092449586,5.110742810694974,3.560011609662467,1.829922533013184,Low
46,Other,Pune,Finance,557211,1264270,0.9645532881375571,2.8260698143387235,4.741217926111091,4.931258424756695,3.7759537224797652,Low
31,Female,Ahmedabad,Travel,648709,941183,3.2436811269904733,1.6028248974679458,3.947365169478969,8.615158717214788,3.7176652755148654,Low
31,Male,Mumbai,Food,504834,674657,0.4522364003106539,3.476664292974391,7.0747489151814875,1.6314670290275841,3.2478626335899077,Low
40,Female,Kolkata,Fashion,442226,1233397,1.9784286166460194,1.49270970721982,5.86403833392086,7.637575925130239,4.0884627403619485,Medium
29,Other,Kolkata,Healthcare,443106,911430,2.1026184376932044,7.0861073763081315,9.253146151604815,1.1190863126250665,4.590612929160155,Medium
49,Female,Delhi,Entertainment,430534,1053011,1.16937195899292,4.933068738391711,6.575630508124861,9.856634653119144,6.1580821529132495,Medium
42,Other,Chennai,Entertainment,492713,844323,0.4121493311810065,3.167322565925079,8.488208655845686,6.6919991128769025,5.278859977001291,Medium
34,Other,Delhi,Fashion,548547,753069,1.8939622568299166,5.442532159317988,9.983153654796677,4.473527012817401,5.5619535343936,Medium
34,Female,Mumbai,Food,637013,984466,3.6289395992030915,4.442429454892513,4.9173583524913695,8.371500348567128,4.453990183548755,Low
37,Other,Ahmedabad,Technology,628073,1402844,3.647690107138941,3.0053349937498215,2.339217277543023,9.671164668520523,4.251619389607096,Low
36,Female,Pune,Finance,420314,813847,1.416390453242644,3.0529629912328202,9.337572412320593,6.845228054445672,6.494137390742852,Low
45,Female,Hyderabad,Fashion,406570,1079582,3.5101502734804795,4.1542173218700675,5.42999337519687,1.650104252183123,0.9163268007582748,Low
19,Female,Delhi,Entertainment,640674,798683,0.3057596024809973,3.1470474215486157,6.848141016154969,4.427760687988048,4.4789423596379345,Low
54,Female,Bengaluru,Entertainment,385198,1279116,2.3015161469366157,1.363477123748695,6.004421036994149,8.34393066030239,4.129592656910647,Low
23,Female,Pune,Healthcare,490781,1426155,4.735263837783994,4.523876313763039,7.8874916167588935,5.098211936284756,4.463972555635479,Low
23,Male,Pune,Technology,759598,904769,3.8367792850236175,6.717678330041082,2.069711833596645,7.580912281785354,2.7100239773475536,Low
43,Female,Hyderabad,Food,379430,1039160,4.574988941998817,3.343564151623749,9.409700132379779,4.24753276050566,3.587657593950453,Low
41,Female,Chennai,Travel,498920,911299,3.2738043520324087,3.3195757090064077,9.109915542426288,7.860723091086599,6.7048606704880775,Medium
32,Other,Kolkata,Finance,298996,1150870,1.4708223881565337,6.812092590145953,3.9275175058602416,8.561223938511503,4.232901299841227,Low
58,Female,Pune,Finance,435598,900095,1.3223412952688747,4.201373874129422,7.876035712215283,5.790437150002497,6.119112398021197,Medium
37,Male,Hyderabad,Travel,366409,960915,3.5374763189373515,5.072436985638852,7.9796501497130095,4.067100969645415,4.261396767620895,Low
58,Other,Bengaluru,Fashion,363853,1125595,2.768541362420737,3.334203836226343,1.9652360368561443,6.187733629909279,2.076195186815049,Low
46,Female,Ahmedabad,Finance,441286,1320025,0.280073339900304,1.0,7.365470716420149,7.591703865422871,4.09530843979374,Medium
23,Male,Bengaluru,Healthcare,306224,760193,2.7383066018035356,5.036111955232945,9.726434312020478,1.8876461495327508,3.5300085016468663,Low
23,Male,Kolkata,Entertainment,644272,819192,1.2460997030124779,3.0858292177359194,2.2232599602096883,1.0273244237671526,-0.33530930895043154,Low
45,Other,Bengaluru,Automobile,515043,1094012,1.8787859186695106,5.127045128761113,6.237638501404781,9.77427682638366,5.224259278944273,Low
50,Female,Hyderabad,Automobile,618905,1096827,2.7310013544954383,4.003515924623909,5.030026612853844,9.611485262259924,4.557985057997171,Low
38,Other,Kolkata,Entertainment,302446,869098,2.916202261104833,3.0997068272456128,8.389038917224507,5.446127783267711,4.959446653783853,Low
41,Other,Chennai,Entertainment,630889,1005907,3.6322220710948403,3.795045658112803,7.629839053212265,2.140285792152054,3.3192386152545392,Low
58,Male,Pune,Finance,510168,849904,1.8326145204795137,3.2191725427359024,8.361932673767724,9.359548521528163,6.070427944799567,Low
47,Male,Chennai,Entertainment,431207,794411,1.7786123293340934,3.3191932912671422,7.66391978831871,4.668979775262435,3.9193755381734126,Low
53,Other,Hyderabad,Technology,381481,1299411,0.37414403237746435,3.411203716532963,7.031033563474628,9.546407221058168,5.763258390225836,Medium
33,Male,Hyderabad,Healthcare,264977,1297765,3.6437657949210966,4.887378890983349,1.1421320913046724,7.6521432691051015,3.0656960047380792,Low
52,Female,Kolkata,Travel,624251,1185389,2.991108790153309,3.4957801760850313,3.5846535963482924,7.07830625730161,3.2537585509822406,Low
38,Male,Chennai,Entertainment,398669,1089643,3.300222843295409,5.225388222899222,8.049697921505832,3.410674122579973,3.75063485288739,Low
21,Other,Bengaluru,Technology,483051,1008566,3.15941382364762,3.970754267789855,4.78705683684076,2.047882282134236,0.8643954369106575,Low
22,Other,Ahmedabad,Travel,577221,1080648,1.2756826294307961,4.358797432579445,8.986032934613188,7.100112577992085,6.1503361143557385,Medium
28,Male,Chennai,Automobile,487534,994991,3.1555685380262424,5.84359293889811,4.849624379377474,7.250928637332816,7.523604339425787,High
40,Male,Delhi,Food,595141,537157,2.090835584945826,5.71843577807298,8.64821680105242,4.43696807105786,3.2315263248868376,Low
54,Female,Delhi,Technology,640581,912834,1.4444094289351466,4.175172572994304,1.7826021557429361,9.242059880955491,5.404453736360534,Medium
23,Other,Hyderabad,Technology,615110,1272436,4.615697461057029,5.4034234607487726,3.471622631852213,7.395124150877269,5.287756356809281,Medium
47,Other,Delhi,Healthcare,443638,1197623,1.775067868726541,4.310221242216091,6.118349940150739,6.81788410195405,4.261745080541373,Low
26,Female,Hyderabad,Travel,587763,1143246,1.6700016556398296,5.373391722531382,4.64377783604162,9.779251126323258,4.647535278021403,Low
35,Other,Chennai,Travel,277145,730530,3.801845142086739,4.116469172640257,4.976665446332117,7.509857261390609,4.662047997248008,Low
52,Other,Chennai,Fashion,634863,1087639,4.133675323918999,3.588733111358509,1.440098707846799,1.7772225439627611,2.6701602677522556,Low
49,Male,Mumbai,Automobile,609385,864064,4.61461000980218,4.333093039369148,2.0975420337785176,3.402012217976858,2.0253992660200475,Low
24,Male,Kolkata,Automobile,634917,1203946,4.532094213593329,4.107990056678816,6.882112503177339,6.653747576405979,3.3755480611331254,Medium
41,Male,Pune,Automobile,536251,839418,1.2394751487300844,3.7274175281372264,8.883674355382642,3.189668729504104,3.741825123928238,Low
35,Other,Chennai,Automobile,460560,830168,2.7715874515247068,3.721467867183688,2.8451694246867305,5.326480760512645,3.978643080413522,Low
